order_id	order_date	store_name	pay_method	deliver_date	landed_days	planned_days	cust_id	cust_name	cust_type	city	province	region	product_id	product	category	subcategory	sales	amount	discount	profit	rate	return	satisfied	dt
CN-2020-102133	2020/10/9	众兴店	其它	2020/10/11	2 	2	Cust-12490	洪毅	公司	阳江	广东	中南	Prod-10001991	Lesro_电脑桌_长方形	家具类	桌子	1192.548	1	0.4	-29.6	-2.48%	0	0	2020
CN-2020-102150	2020/10/9	海恒店	信用卡	2020/10/14	5 	6	Cust-15970	陈磊	消费者	海口	海南	中南	Prod-10003567	罗技_鼠标_回收	技术类	配件	227.556	3	0.4	-6.31	-2.77%	0	0	2020
CN-2020-102147	2020/10/9	海恒店	其它	2020/10/14	5 	5	Cust-15970	陈磊	消费者	海口	海南	中南	Prod-10002929	三星_耳机_蓝色	技术类	电话	204.96	1	0.4	-6.49	-3.17%	0	0	2020
CN-2020-102141	2020/10/9	海恒店	微信	2020/10/12	3 	3	Cust-10645	夏彩	消费者	信阳	河南	中南	Prod-10002665	Hon_咖啡桌_白色	家具类	桌子	2226.63	2	0.25	-71.36	-3.20%	0	0	2020
CN-2020-102110	2020/10/8	长泰店	信用卡	2020/10/8	0 	0	Cust-17350	冯丽丽	消费者	深圳	广东	中南	Prod-10000118	GlobeWeis_马尼拉纸信封_银色	办公类	信封	278.04	2	0	16.21	5.83%	0	0	2020
CN-2020-102109	2020/10/8	金寨店	信用卡	2020/10/8	0 	0	Cust-17350	冯丽丽	消费者	深圳	广东	中南	Prod-10002440	Ames_外皮和封条_回收	办公类	信封	489.72	6	0	25.29	5.16%	0	0	2020
CN-2020-102124	2020/10/8	长泰店	信用卡	2020/10/14	6 	6	Cust-15160	贾君	消费者	重庆	重庆	西南	Prod-10004607	Deflect-O_框架_一包多件	家具类	用具	3082.8	6	0	155.69	5.05%	0	0	2020
CN-2020-102128	2020/10/8	庐江店	其它	2020/10/14	6 	6	Cust-15265	谭君	公司	曲阜	山东	华东	Prod-10000253	宜家_书库_传统	家具类	书架	3391.64	2	0	135.04	3.98%	0	0	2020
CN-2020-102111	2020/10/8	燎原店	信用卡	2020/10/8	0 	0	Cust-17350	冯丽丽	消费者	深圳	广东	中南	Prod-10000793	Smead_锁柜_单宽度	办公类	收纳具	2778.3	3	0	108.28	3.90%	0	0	2020
CN-2020-102117	2020/10/8	金寨店	信用卡	2020/10/11	3 	3	Cust-16750	付立	消费者	宝山	黑龙江	东北	Prod-10002837	Office_Star_折叠椅_可调	家具类	椅子	3165.12	8	0.1	122.155	3.86%	0	0	2020
CN-2020-102121	2020/10/8	众兴店	支付宝	2020/10/13	5 	6	Cust-18520	柯娜	消费者	常德	湖南	中南	Prod-10001238	Avery_合法证物标签_耐用	办公类	标签	218.96	4	0	8.096	3.70%	0	0	2020
CN-2020-102119	2020/10/8	人民店	其它	2020/10/12	4 	4	Cust-13345	常光	公司	常德	湖南	中南	Prod-10000562	Kraft_搭扣信封_银色	办公类	信封	106.4	2	0	3.656	3.44%	0	0	2020
CN-2020-102113	2020/10/8	金寨店	信用卡	2020/10/8	0 	0	Cust-17350	冯丽丽	消费者	深圳	广东	中南	Prod-10002633	罗技_记忆卡_耐用	技术类	配件	1160.208	4	0.4	37.12375	3.20%	0	0	2020
CN-2020-102130	2020/10/8	人民店	信用卡	2020/10/15	7 	6	Cust-14095	韦华	公司	上海	上海	华东	Prod-10001455	Sanford_速写本_金属	办公类	美术	1090.6	5	0	33.888	3.11%	0	1	2020
CN-2020-102115	2020/10/8	庐江店	信用卡	2020/10/8	0 	0	Cust-17350	冯丽丽	消费者	深圳	广东	中南	Prod-10000562	Kraft_搭扣信封_银色	办公类	信封	212.8	4	0	5.90625	2.78%	0	0	2020
CN-2020-102122	2020/10/8	庐江店	支付宝	2020/10/13	5 	6	Cust-18520	柯娜	消费者	常德	湖南	中南	Prod-10004566	宜家_柜_金属	家具类	书架	1191.96	3	0.4	31.615	2.65%	0	0	2020
CN-2020-102123	2020/10/8	定远店	微信	2020/10/13	5 	6	Cust-18520	柯娜	消费者	常德	湖南	中南	Prod-10002839	GlobeWeis_外皮和封条_红色	办公类	信封	581.7	5	0	15.06875	2.59%	0	0	2020
CN-2020-102131	2020/10/8	临泉店	信用卡	2020/10/15	7 	6	Cust-15190	谢君	消费者	永川	重庆	西南	Prod-10001091	Kraft_商业信封_回收	办公类	信封	142.24	2	0	3.636	2.56%	0	0	2020
CN-2020-102118	2020/10/8	众兴店	微信	2020/10/11	3 	3	Cust-20065	赵升	消费者	衡阳	湖南	中南	Prod-10000979	Cuisinart_搅拌机_白色	办公类	器具	547.092	3	0.4	-2.99	-0.55%	0	0	2020
CN-2020-102125	2020/10/8	临泉店	微信	2020/10/14	6 	6	Cust-14170	唐欢悦	消费者	福州	福建	华东	Prod-10000979	Hon_凳子_可调	家具类	椅子	1395.576	3	0.4	-13.16	-0.94%	0	0	2020
CN-2020-102126	2020/10/8	定远店	微信	2020/10/14	6 	6	Cust-14170	唐欢悦	消费者	福州	福建	华东	Prod-10000210	Harbour_Creations_扶手椅_每套两件	家具类	椅子	5329.632	4	0.4	-61.13	-1.15%	0	0	2020
CN-2020-102116	2020/10/8	庐江店	其它	2020/10/8	0 	0	Cust-17350	冯丽丽	消费者	深圳	广东	中南	Prod-10004613	Elite_美工刀_工业	办公类	用品	204.456	2	0.4	-4.08	-2.00%	0	0	2020
CN-2020-102129	2020/10/8	定远店	其它	2020/10/14	6 	6	Cust-14170	唐欢悦	消费者	福州	福建	华东	Prod-10004255	Acco_打孔机_回收	办公类	装订机	597.408	7	0.4	-13.14	-2.20%	0	0	2020
CN-2020-102112	2020/10/8	临泉店	微信	2020/10/8	0 	0	Cust-17350	冯丽丽	消费者	深圳	广东	中南	Prod-10003147	StarTech_收据打印机_红色	技术类	设备	301.644	1	0.4	-8.23	-2.73%	0	0	2020
CN-2020-102114	2020/10/8	众兴店	其它	2020/10/8	0 	0	Cust-17350	冯丽丽	消费者	深圳	广东	中南	Prod-10002475	诺基亚_办公室电话机_全尺寸	技术类	电话	1301.832	7	0.4	-57.45	-4.41%	0	0	2020
CN-2020-102120	2020/10/8	燎原店	支付宝	2020/10/12	4 	4	Cust-12685	贾芳茵	消费者	夏镇	山东	华东	Prod-10001533	惠普_个人复印机_数字化	技术类	复印机	1735.02	5	0.4	-84.6	-4.88%	0	0	2020
CN-2020-102127	2020/10/8	海恒店	其它	2020/10/14	6 	6	Cust-14170	唐欢悦	消费者	福州	福建	华东	Prod-10001508	Acme_修剪器_钢	办公类	用品	246.288	2	0.4	-14.09	-5.72%	0	0	2020
CN-2020-102100	2020/10/7	人民店	其它	2020/10/10	3 	3	Cust-19840	俞晒明	消费者	铜川	陕西	西北	Prod-10002431	Kleencut_剪刀_锯齿状	办公类	用品	974.82	11	0	35.122	3.60%	0	0	2020
CN-2020-102107	2020/10/7	临泉店	其它	2020/10/12	5 	6	Cust-20395	陶盛	消费者	宜宾	四川	西南	Prod-10000111	Bush_书架_传统	家具类	书架	691.656	2	0.4	19.69625	2.85%	0	0	2020
CN-2020-102104	2020/10/7	海恒店	信用卡	2020/10/11	4 	4	Cust-19510	钟庆缘	小型企业	杭州	浙江	华东	Prod-10000871	Eldon_盒_工业	办公类	收纳具	250.6	5	0	5.722	2.28%	0	0	2020
CN-2020-102099	2020/10/7	燎原店	支付宝	2020/10/10	3 	3	Cust-19840	俞晒明	消费者	铜川	陕西	西北	Prod-10001282	Enermax_笔记本_每包_12_个	办公类	纸张	761.6	5	0	16.796	2.21%	0	0	2020
CN-2020-102103	2020/10/7	长泰店	其它	2020/10/11	4 	4	Cust-19510	钟庆缘	小型企业	杭州	浙江	华东	Prod-10002899	宜家_古典书架_传统	家具类	书架	6917.4	6	0.4	-15.6	-0.23%	0	0	2020
CN-2020-102102	2020/10/7	庐江店	信用卡	2020/10/10	3 	1	Cust-18835	孙谙	公司	浯溪	湖南	中南	Prod-10002456	Safco_书架_金属	家具类	书架	1246.896	3	0.4	-2.87	-0.23%	0	0	2020
CN-2020-102108	2020/10/7	庐江店	支付宝	2020/10/12	5 	6	Cust-20395	陶盛	消费者	宜宾	四川	西南	Prod-10000263	Boston_荧光笔_整包	办公类	美术	53.592	3	0.8	-0.13	-0.24%	0	0	2020
CN-2020-102101	2020/10/7	庐江店	其它	2020/10/10	3 	1	Cust-18835	孙谙	公司	浯溪	湖南	中南	Prod-10003844	Rubvermaid_灯泡_黑色	家具类	用具	105.504	2	0.4	-1.99	-1.89%	0	0	2020
CN-2020-102106	2020/10/7	众兴店	微信	2020/10/12	5 	6	Cust-20395	陶盛	消费者	宜宾	四川	西南	Prod-10002984	Safco_柜_黑色	家具类	书架	953.064	2	0.4	-30.34	-3.18%	0	0	2020
CN-2020-102105	2020/10/7	长泰店	微信	2020/10/11	4 	4	Cust-19510	钟庆缘	小型企业	杭州	浙江	华东	Prod-10003772	SAFCO_摇椅_每套两件	家具类	椅子	1920.24	5	0.4	-97.99	-5.10%	0	0	2020
CN-2020-102082	2020/10/6	长泰店	信用卡	2020/10/7	1 	1	Cust-14440	陶惠	消费者	镇江	江苏	华东	Prod-10002807	Safco_墙角架_金属	家具类	书架	6949.6	10	0	403.99	5.81%	0	0	2020
CN-2020-102091	2020/10/6	长泰店	微信	2020/10/10	4 	4	Cust-19615	罗琼	消费者	文登	山东	华东	Prod-10003723	Hewlett_个人复印机_数字化	技术类	复印机	1343.16	2	0	65.52	4.88%	0	0	2020
CN-2020-102093	2020/10/6	庐江店	信用卡	2020/10/10	4 	4	Cust-19615	罗琼	消费者	文登	山东	华东	Prod-10004489	Boston_画布_金属	办公类	美术	204.96	1	0.2	9.075	4.43%	0	0	2020
CN-2020-102087	2020/10/6	庐江店	信用卡	2020/10/8	2 	2	Cust-11950	贺丹	消费者	成都	四川	西南	Prod-10003982	Cardinal_标签_耐用	办公类	装订机	81.76	2	0	3.43	4.20%	0	0	2020
CN-2020-102088	2020/10/6	长泰店	其它	2020/10/9	3 	1	Cust-12460	万冬露	消费者	广州	广东	中南	Prod-10000871	Eldon_盒_工业	办公类	收纳具	250.6	5	0	9.872	3.94%	0	0	2020
CN-2020-102080	2020/10/6	定远店	微信	2020/10/7	1 	1	Cust-14440	陶惠	消费者	镇江	江苏	华东	Prod-10001310	SAFCO_沙滩椅_每套两件	家具类	椅子	723.66	3	0	27.296	3.77%	0	0	2020
CN-2020-102097	2020/10/6	临泉店	信用卡	2020/10/11	5 	5	Cust-10420	郝壁	公司	天津	天津	华北	Prod-10002378	Smead_文件夹标签_耐用	办公类	标签	86.52	2	0	2.826	3.27%	0	0	2020
CN-2020-102098	2020/10/6	临泉店	其它	2020/10/11	5 	5	Cust-10420	郝壁	公司	天津	天津	华北	Prod-10001701	Brother_墨水_数字化	技术类	复印机	1645.728	4	0.4	53.688	3.26%	0	0	2020
CN-2020-102083	2020/10/6	金寨店	其它	2020/10/7	1 	1	Cust-14440	陶惠	消费者	镇江	江苏	华东	Prod-10000363	Cardinal_装订机_实惠	办公类	装订机	193.62	3	0	5.97	3.08%	0	0	2020
CN-2020-102092	2020/10/6	长泰店	其它	2020/10/10	4 	4	Cust-19615	罗琼	消费者	文登	山东	华东	Prod-10004057	GlobeWeis_马尼拉纸信封_回收	办公类	信封	366.66	3	0	11.185	3.05%	0	0	2020
CN-2020-102086	2020/10/6	庐江店	支付宝	2020/10/8	2 	2	Cust-21100	柯婷	消费者	湛江	广东	中南	Prod-10003861	Avery_打孔机_实惠	办公类	装订机	130.06	1	0	3.702	2.85%	0	0	2020
CN-2020-102085	2020/10/6	庐江店	微信	2020/10/8	2 	2	Cust-21100	柯婷	消费者	湛江	广东	中南	Prod-10000895	Harbour_Creations_有色标签_可调	办公类	标签	50.4	1	0	1.4225	2.82%	0	0	2020
CN-2020-102094	2020/10/6	临泉店	微信	2020/10/10	4 	4	Cust-19615	罗琼	消费者	文登	山东	华东	Prod-10002986	施乐_信纸_回收	办公类	纸张	628.32	3	0	17.695	2.82%	0	0	2020
CN-2020-102090	2020/10/6	定远店	其它	2020/10/9	3 	1	Cust-12460	万冬露	消费者	广州	广东	中南	Prod-10004975	Fellowes_文件夹_工业	办公类	收纳具	501.76	4	0	12.83125	2.56%	0	0	2020
CN-2020-102084	2020/10/6	庐江店	支付宝	2020/10/7	1 	1	Cust-14440	陶惠	消费者	镇江	江苏	华东	Prod-10004673	Smead_盒_蓝色	办公类	收纳具	251.3	5	0	6.19	2.46%	0	0	2020
CN-2020-102089	2020/10/6	燎原店	微信	2020/10/9	3 	1	Cust-12460	万冬露	消费者	广州	广东	中南	Prod-10002699	Wilson_Jones_装订机_耐用	办公类	装订机	203.28	3	0	4.688	2.31%	0	0	2020
CN-2020-102096	2020/10/6	临泉店	信用卡	2020/10/11	5 	5	Cust-13930	邱芯	消费者	赤峰	内蒙古	华北	Prod-10002880	Enermax_鼠标_耐用	技术类	配件	340.2	3	0.4	-0.09	-0.03%	1	0	2020
CN-2020-102095	2020/10/6	燎原店	其它	2020/10/11	5 	5	Cust-13930	邱芯	消费者	赤峰	内蒙古	华北	Prod-10000762	摩托罗拉_充电器_全尺寸	技术类	电话	5409.432	3	0.4	-67.21	-1.24%	0	0	2020
CN-2020-102081	2020/10/6	海恒店	微信	2020/10/7	1 	1	Cust-14440	陶惠	消费者	镇江	江苏	华东	Prod-10003936	Hon_圆桌_组装	家具类	桌子	1448.664	1	0.4	-43.695	-3.02%	0	0	2020
CN-2020-102077	2020/10/5	临泉店	信用卡	2020/10/11	6 	6	Cust-21070	薛婷	消费者	吉林市	吉林	东北	Prod-10001258	Harbour_Creations_扶手椅_可调	家具类	椅子	6665.4	5	0.4	316.15	4.74%	0	0	2020
CN-2020-102062	2020/10/5	庐江店	其它	2020/10/7	2 	1	Cust-12490	洪毅	公司	阳江	广东	中南	Prod-10002604	摩托罗拉_信号增强器_蓝色	技术类	电话	2003.82	3	0	89.125	4.45%	0	0	2020
CN-2020-102079	2020/10/5	金寨店	其它	2020/10/11	6 	6	Cust-21070	薛婷	消费者	吉林市	吉林	东北	Prod-10004025	Harbour_Creations_合法证物标签_红色	办公类	标签	100.52	2	0	3.938	3.92%	0	0	2020
CN-2020-102076	2020/10/5	人民店	信用卡	2020/10/10	5 	5	Cust-15025	雷菊	消费者	深圳	广东	中南	Prod-10002431	Kleencut_剪刀_锯齿状	办公类	用品	531.72	6	0	18.981	3.57%	0	0	2020
CN-2020-102066	2020/10/5	长泰店	其它	2020/10/7	2 	1	Cust-12490	洪毅	公司	阳江	广东	中南	Prod-10004582	夏普_复印机_红色	技术类	复印机	2217.6	2	0	75.94	3.42%	0	0	2020
CN-2020-102067	2020/10/5	海恒店	其它	2020/10/7	2 	1	Cust-12490	洪毅	公司	阳江	广东	中南	Prod-10000784	Acme_修剪器_锯齿状	办公类	用品	577.92	3	0	19.728	3.41%	0	0	2020
CN-2020-102061	2020/10/5	燎原店	信用卡	2020/10/7	2 	1	Cust-12490	洪毅	公司	阳江	广东	中南	Prod-10004567	Smead_有色标签_红色	办公类	标签	180.18	3	0	5.924	3.29%	1	0	2020
CN-2020-102072	2020/10/5	众兴店	其它	2020/10/9	4 	4	Cust-15790	付丽	消费者	信阳	河南	中南	Prod-10004865	诺基亚_智能手机_蓝色	技术类	电话	2298.8	4	0	73.825	3.21%	0	0	2020
CN-2020-102074	2020/10/5	庐江店	其它	2020/10/10	5 	5	Cust-11905	袁岱	小型企业	广元	四川	西南	Prod-10000834	Hon_有色标签_红色	办公类	标签	58.94	1	0	1.886	3.20%	0	0	2020
CN-2020-102071	2020/10/5	庐江店	其它	2020/10/9	4 	4	Cust-15790	付丽	消费者	信阳	河南	中南	Prod-10003071	Cuisinart_烤面包机_黑色	办公类	器具	740.46	3	0	21.11	2.85%	0	0	2020
CN-2020-102073	2020/10/5	海恒店	信用卡	2020/10/9	4 	4	Cust-15790	付丽	消费者	信阳	河南	中南	Prod-10002432	Avery_打孔机_耐用	办公类	装订机	548.24	4	0	15.415	2.81%	0	0	2020
CN-2020-102064	2020/10/5	临泉店	信用卡	2020/10/7	2 	1	Cust-12490	洪毅	公司	阳江	广东	中南	Prod-10004471	Kleencut_大剪刀_钢	办公类	用品	1292.76	6	0	33.47	2.59%	0	0	2020
CN-2020-102075	2020/10/5	庐江店	其它	2020/10/10	5 	5	Cust-15025	雷菊	消费者	深圳	广东	中南	Prod-10000587	Green_Bar_计划信息表_优质	办公类	纸张	333.06	3	0	8.408	2.52%	0	0	2020
CN-2020-102065	2020/10/5	长泰店	微信	2020/10/7	2 	1	Cust-12490	洪毅	公司	阳江	广东	中南	Prod-10004829	Avery_孔加固材料_透明	办公类	装订机	36.12	2	0	0.54	1.50%	0	0	2020
CN-2020-102068	2020/10/5	定远店	其它	2020/10/8	3 	3	Cust-13630	贺恒	消费者	青岛	山东	华东	Prod-10003040	佳能_无线传真机_红色	技术类	复印机	7386.456	7	0.4	-87.4	-1.18%	0	1	2020
CN-2020-102069	2020/10/5	长泰店	微信	2020/10/8	3 	3	Cust-13630	贺恒	消费者	青岛	山东	华东	Prod-10001474	Enermax_路由器_耐用	技术类	配件	1447.824	2	0.4	-48.075	-3.32%	0	0	2020
CN-2020-102063	2020/10/5	庐江店	支付宝	2020/10/7	2 	1	Cust-12490	洪毅	公司	阳江	广东	中南	Prod-10003504	BIC_画布_蓝色	办公类	美术	601.44	3	0.2	-24.725	-4.11%	0	0	2020
CN-2020-102070	2020/10/5	金寨店	信用卡	2020/10/8	3 	3	Cust-13630	贺恒	消费者	青岛	山东	华东	Prod-10004328	Memorex_闪存驱动器_实惠	技术类	配件	246.96	3	0.4	-10.57	-4.28%	0	0	2020
CN-2020-102078	2020/10/5	定远店	其它	2020/10/11	6 	6	Cust-21070	薛婷	消费者	吉林市	吉林	东北	Prod-10000958	Advantus_门挡_耐用	家具类	用具	353.304	3	0.4	-19.8	-5.60%	0	0	2020
CN-2020-102060	2020/10/4	庐江店	信用卡	2020/10/10	6 	6	Cust-17335	朱丽丽	小型企业	濮阳	河南	中南	Prod-10003881	Memorex_键盘_耐用	技术类	配件	667.8	2	0	17.75375	2.66%	0	0	2020
CN-2020-102059	2020/10/4	金寨店	支付宝	2020/10/8	4 	4	Cust-10450	卢壁	消费者	盐城	江苏	华东	Prod-10001868	Jiffy_商业信封_红色	办公类	信封	182	2	0	3.95	2.17%	0	0	2020
CN-2020-102057	2020/10/3	众兴店	微信	2020/10/9	6 	6	Cust-19555	王庆缘	消费者	荆州	湖北	中南	Prod-10002060	Hamilton_Beach_咖啡研磨机_银色	办公类	器具	405.16	2	0	18.61	4.59%	0	0	2020
CN-2020-102058	2020/10/3	临泉店	支付宝	2020/10/9	6 	6	Cust-19555	王庆缘	消费者	荆州	湖北	中南	Prod-10004611	Memorex_键盘_可编程	技术类	配件	339.92	1	0	14.195	4.18%	0	0	2020
CN-2020-102055	2020/10/3	海恒店	支付宝	2020/10/7	4 	4	Cust-15325	常康	公司	商丘	河南	中南	Prod-10003461	Tenex_文件夹_工业	办公类	收纳具	331.8	3	0	12.29	3.70%	1	0	2020
CN-2020-102054	2020/10/3	临泉店	信用卡	2020/10/7	4 	4	Cust-15325	常康	公司	商丘	河南	中南	Prod-10000393	三星_信号增强器_全尺寸	技术类	电话	5147.52	8	0	182.775	3.55%	0	0	2020
CN-2020-102047	2020/10/3	金寨店	微信	2020/10/5	2 	1	Cust-12955	佘凤	公司	北京	北京	华北	Prod-10004349	诺基亚_充电器_蓝色	技术类	电话	5342.904	3	0.4	187.94	3.52%	0	1	2020
CN-2020-102053	2020/10/3	金寨店	其它	2020/10/7	4 	4	Cust-15325	常康	公司	商丘	河南	中南	Prod-10003913	Accos_夹子_混合尺寸	办公类	系固件	314.16	4	0	7.618	2.42%	0	0	2020
CN-2020-102051	2020/10/3	燎原店	其它	2020/10/5	2 	1	Cust-12955	佘凤	公司	北京	北京	华北	Prod-10002846	三星_音频基座_混合尺寸	技术类	电话	2375.52	5	0.4	55.024	2.32%	0	0	2020
CN-2020-102050	2020/10/3	长泰店	其它	2020/10/5	2 	1	Cust-12955	佘凤	公司	北京	北京	华北	Prod-10000871	Eldon_盒_工业	办公类	收纳具	400.96	8	0	8.01	2.00%	0	0	2020
CN-2020-102045	2020/10/3	人民店	微信	2020/10/5	2 	1	Cust-14410	牛惠	小型企业	珠海	广东	中南	Prod-10000604	夏普_传真复印机_彩色	技术类	复印机	1428.336	3	0.4	-44.215	-3.10%	0	0	2020
CN-2020-102046	2020/10/3	众兴店	信用卡	2020/10/5	2 	1	Cust-14410	牛惠	小型企业	珠海	广东	中南	Prod-10002634	BIC_钢笔_整包	办公类	美术	13.58	1	0.8	-0.423	-3.11%	0	0	2020
CN-2020-102056	2020/10/3	临泉店	微信	2020/10/8	5 	5	Cust-18340	常明媚	消费者	阳江	广东	中南	Prod-10004796	Stiletto_大剪刀_工业	办公类	用品	556.752	4	0.4	-17.665	-3.17%	0	0	2020
CN-2020-102049	2020/10/3	定远店	信用卡	2020/10/5	2 	1	Cust-14410	牛惠	小型企业	珠海	广东	中南	Prod-10000835	Dania_搁架_金属	家具类	书架	1418.004	3	0.4	-45.38	-3.20%	0	0	2020
CN-2020-102048	2020/10/3	众兴店	其它	2020/10/5	2 	1	Cust-12955	佘凤	公司	北京	北京	华北	Prod-10004244	Advantus_橡皮筋_混合尺寸	办公类	系固件	157.248	4	0.4	-6.07	-3.86%	0	0	2020
CN-2020-102052	2020/10/3	临泉店	信用卡	2020/10/5	2 	1	Cust-12955	佘凤	公司	北京	北京	华北	Prod-10002428	罗技_闪存驱动器_回收	技术类	配件	396.48	5	0.4	-19.12	-4.82%	0	0	2020
CN-2020-102043	2020/10/2	人民店	微信	2020/10/7	5 	5	Cust-19855	钱珊	公司	烟台	山东	华东	Prod-10002197	宜家_搁架_金属	家具类	书架	2377.2	3	0	141.83	5.97%	0	0	2020
CN-2020-102041	2020/10/2	庐江店	信用卡	2020/10/6	4 	4	Cust-15625	林关茵	消费者	漳州	福建	华东	Prod-10002060	Hamilton_Beach_咖啡研磨机_银色	办公类	器具	405.16	2	0	23.52	5.81%	0	0	2020
CN-2020-102044	2020/10/2	人民店	微信	2020/10/8	6 	6	Cust-13315	陶莞颖	公司	天津	天津	华北	Prod-10003020	Stockwell_订书钉_每包_12_个	办公类	系固件	137.76	3	0	4.951	3.59%	0	0	2020
CN-2020-102040	2020/10/2	庐江店	其它	2020/10/6	4 	4	Cust-19075	邵鹏	消费者	深圳	广东	中南	Prod-10001158	Avery_装订机盖_实惠	办公类	装订机	51.66	1	0	1.792	3.47%	0	0	2020
CN-2020-102036	2020/10/2	海恒店	支付宝	2020/10/3	1 	0	Cust-10930	柯婵	小型企业	武汉	湖北	中南	Prod-10003207	Stanley_铅笔刀_金属	办公类	美术	729.12	6	0	20.155	2.76%	0	0	2020
CN-2020-102042	2020/10/2	人民店	支付宝	2020/10/7	5 	5	Cust-19855	钱珊	公司	烟台	山东	华东	Prod-10000140	Advantus_相框_黑色	家具类	用具	1236.2	5	0	33.795	2.73%	0	0	2020
CN-2020-102038	2020/10/2	人民店	信用卡	2020/10/5	3 	3	Cust-17500	陈霖	消费者	温州	浙江	华东	Prod-10000300	贝尔金_记忆卡_实惠	技术类	配件	1071.56	2	0	28.72125	2.68%	0	0	2020
CN-2020-102039	2020/10/2	燎原店	其它	2020/10/6	4 	4	Cust-19075	邵鹏	消费者	深圳	广东	中南	Prod-10002790	Hon_文件夹标签_白色	办公类	标签	201.6	5	0	5.10875	2.53%	0	0	2020
CN-2020-102037	2020/10/2	众兴店	其它	2020/10/4	2 	1	Cust-18175	夏梦	小型企业	宜春	江西	华东	Prod-10001403	贝尔金_键盘_可编程	技术类	配件	1195.32	5	0.4	-48.975	-4.10%	0	0	2020
CN-2020-102022	2020/10/1	临泉店	信用卡	2020/10/6	5 	5	Cust-13150	郭刚	公司	焦作	河南	中南	Prod-10002025	Novimex_折叠椅_可调	家具类	椅子	2372.16	6	0	111.23	4.69%	0	0	2020
CN-2020-102021	2020/10/1	金寨店	支付宝	2020/10/5	4 	4	Cust-10045	巩嫒	公司	上海	上海	华东	Prod-10002499	Safco_搁架_白色	家具类	书架	2789.64	3	0	123.53	4.43%	0	0	2020
CN-2020-102035	2020/10/1	众兴店	信用卡	2020/10/7	6 	6	Cust-16975	顾莲	小型企业	忻州	湖北	中南	Prod-10004186	Novimex_凳子_可调	家具类	椅子	2337.3	5	0.4	89.435	3.83%	0	1	2020
CN-2020-102021	2020/10/1	临泉店	微信	2020/10/3	2 	1	Cust-17185	田良	消费者	原平	山西	华北	Prod-10000574	Harbour_Creations_运输标签_红色	办公类	标签	263.2	5	0	10.055	3.82%	0	0	2020
CN-2020-102024	2020/10/1	金寨店	微信	2020/10/6	5 	5	Cust-13150	郭刚	公司	焦作	河南	中南	Prod-10003126	Ames_邮寄品_回收	办公类	信封	1293.6	8	0	46.144	3.57%	0	0	2020
CN-2020-102033	2020/10/1	长泰店	支付宝	2020/10/7	6 	6	Cust-16975	顾莲	小型企业	忻州	湖北	中南	Prod-10002658	Cameo_局间信封_银色	办公类	信封	232.54	1	0	8.292	3.57%	0	0	2020
